Abstract,Methods,Results,Discussion,Abstract+Methods,Abstract+Results,Abstract+Discussion,Methods+Results,Methods+Discussion,Results+Discussion,Abstract+Methods+Results,Abstract+Methods+Discussion,Abstract+Results+Discussion,Methods+Results+Discussion,Full Text
0.32202871982890313,0.3055052985267511,0.43286573146292584,0.37831084457771114,0.3997171812396889,0.4722932651321398,0.4072463768115942,0.46382404013119816,0.4321067355282978,0.4570957095709571,0.47624477385024705,0.43219450848878643,0.4814512841418671,0.46476761619190404,0.48850148367952523
0.29851688229725465,0.290181020296215,0.41368584758942456,0.3809766022380468,0.38611388611388614,0.457713557161071,0.4105701003180817,0.4417057902973396,0.4178036233504809,0.4542626011200996,0.46287033474413236,0.43703378674857396,0.46253282165219145,0.4522232734153264,0.4723618090452261
0.265906362545018,0.3049645390070922,0.3659147869674185,0.3469087340529931,0.38524398785897734,0.4002408671216379,0.3793999527521852,0.42939107903016843,0.43381581707572897,0.4070935960591133,0.44630201708159184,0.44249949114593934,0.417904688404399,0.44182726623840113,0.4500713266761769
0.2851952770208901,0.3208259884160161,0.3834740926729057,0.381139489194499,0.4042452830188679,0.4466652183358679,0.39491046182846373,0.4563600782778865,0.429000429000429,0.4350389555695936,0.4474833808167141,0.4293366295838484,0.4600651996740016,0.4578086825784627,0.4801925212884117
0.2763201594154766,0.3065355696934644,0.3862171541893902,0.3509444292362442,0.38810641627543035,0.4306447775398525,0.3752665245202559,0.4444444444444444,0.4203069657615112,0.41427571728481455,0.47076271186440677,0.43692449355432783,0.44000907235200726,0.4563758389261745,0.4760140004117768
0.3099940155595452,0.2597854450565381,0.3839090511587232,0.39641434262948205,0.3832874655991994,0.43850931677018634,0.42214860388073827,0.42084562438544737,0.43752839618355294,0.4183112919633774,0.4308510638297872,0.458005249343832,0.44944259730099745,0.436996817075454,0.4623041474654378
0.2810777709736681,0.2667762256915913,0.37395053324256866,0.3729240060392552,0.36122699386503065,0.4245303390196502,0.3997089497938394,0.4271806079872839,0.4252418645558487,0.4208526804558886,0.4298810220401794,0.42924126172208016,0.4403897988803649,0.43142426525998495,0.45920303605313095
0.3326848249027237,0.3061654135338346,0.39120770560632256,0.35310814646608,0.4139926354550237,0.4476987447698745,0.4213602550478215,0.4624101111353236,0.4228571428571429,0.4142890280677337,0.46125,0.4444967074317968,0.4515698062792251,0.451505016722408,0.48235782482357825
0.2762836185819071,0.30181418361737217,0.38754932047347657,0.35540950455005055,0.39078751857355126,0.4442574673958772,0.39352969579913083,0.4328387734915925,0.4201142857142857,0.4261560399266653,0.4493003641939812,0.43576881134133044,0.4565390749601276,0.43732327992459946,0.45915703095859756
0.289077828646174,0.30708215297450425,0.36931268151016455,0.3742658836091831,0.40153256704980844,0.42589595375722544,0.4072856058689603,0.4332909783989835,0.43498596819457436,0.4262734584450402,0.45965058236272877,0.44132306298142276,0.4479756203744014,0.4511034622393197,0.4660897564902395
0.2901911626449389,0.3339617559924589,0.4018629407850965,0.39833210694137844,0.4179764243614931,0.44101905373581674,0.4261664261664262,0.47102584181675805,0.45837837837837836,0.45471349353049906,0.4694113120430935,0.44960912740333825,0.4568755085435313,0.4561793589030943,0.4740740740740741
0.3211635500148412,0.29045417459885775,0.40233760395594514,0.38037405878066555,0.41342412451361865,0.4739538855678907,0.4208801498127341,0.4665218250049378,0.4285093437635811,0.4483406386975579,0.45846797186846605,0.4343026958182976,0.47227263561201854,0.443479901868277,0.47563499529633113
0.29125037844383894,0.29529208774956867,0.394311570782159,0.38323940210732665,0.3773933102652826,0.43600912673719144,0.40946745562130177,0.43382899628252786,0.43037974683544306,0.4387279724529066,0.44157758938444525,0.4126984126984127,0.4613237639553429,0.4290607535604831,0.4622556930249238
0.2962962962962963,0.265179677819083,0.3902564102564103,0.38823529411764707,0.37559473831514134,0.43198439785470505,0.4133588831097728,0.43611048731192453,0.42424242424242425,0.44115540701838146,0.4302579798863139,0.4165029469548134,0.43609371375550915,0.42945836009419824,0.4479278505475628
